,id,event_id,type_id,event_name,period_id,min,sec,team_id,outcome,x,y,timestamp,last_modified,version,player_id,keypass,competition_id,game_id,home_team_id,home_team_name,away_team_id,away_team_name,competition_name,season_id,276,328,388,391,Assisted,Big Chance,Blocked x co-ordinate,Blocked y co-ordinate,Box-centre,Close left,From corner,GK X Coordinate,GK Y Coordinate,Goal mouth y co-ordinate,Goal mouth z co-ordinate,Head,High right,Individual Play,Intentional assist,Left,Not past goal line,Out of box-centre,Regular play,Related event ID,Right,Right footed,Set piece,Standing,Swerve Right,Throw-in set piece,Volley,Weak,Zone,assist,Box-left,High,Left footed,Close right,Free kick,Strong,Close high,35+ right,Close right and high,Swerve Left,35+ centre,Box-right,Box-deep left,High left,Small box-right,233,Fast break,Keeper Saved,314,Close left and high,Small box-left,Small box-centre,Out of box-right,389,Out of box-deep right,Other body part,35+ left,Out of box-left,Out of box-deep left,Box-deep right
3,2267567903,317,13,Miss,1,26,56,251,1,89.6,69.3,2021-02-21T20:43:54.096,2021-02-23T15:15:43,1614093342626,447203,-,99,2133342,3217,SC Farense,251,Benfica,Portuguese Primeira Liga,2020,,-,,-,sim,-,-,-,-,sim,-,99.3,53.4,59.2,4.2,-,,-,sim,-,-,-,sim,316,-,sim,,,,,-,,Center,,,,-,,,,,,,,,,,,,,-,,,,,,,,,,,,,
4,2267573455,408,13,Miss,1,36,57,251,1,87.8,60.0,2021-02-21T20:53:55.324,2021-02-23T15:36:51,1614094611410,60841,-,99,2133342,3217,SC Farense,251,Benfica,Portuguese Primeira Liga,2020,,sim,,sim,sim,-,-,-,sim,-,-,99.1,52.0,63.4,5.6,-,,-,sim,sim,-,-,-,407,-,-,,,,,-,,Center,,,,sim,,,,,,,,,,,,,,sim,,,,,,,,,,,,,
5,2267575587,462,13,Miss,1,44,13,251,1,79.5,52.4,2021-02-21T21:01:11.145,2021-02-23T15:45:56,1614095156212,179531,-,99,2133342,3217,SC Farense,251,Benfica,Portuguese Primeira Liga,2020,,-,,-,sim,-,-,-,-,-,-,98.5,50.2,40.5,5.6,-,,sim,-,-,-,sim,sim,461,sim,-,,,,,-,,Center,,,,sim,,,,,,,,,,,,,,-,,,,,,,,,,,,,
6,2267576361,340,13,Miss,1,46,21,3217,1,74.1,67.5,2021-02-21T21:03:19.397,2021-02-23T15:48:57,1614095337023,116213,-,99,2133342,3217,SC Farense,251,Benfica,Portuguese Primeira Liga,2020,,sim,,-,sim,-,-,-,-,-,-,95.9,53.1,41.7,19.4,-,,sim,-,-,-,sim,sim,339,-,-,,,,,-,,Center,,,,sim,,,,,,,,,,,,,,-,,,,,,,,,,,,,
7,2267588485,406,13,Miss,2,49,16,3217,1,85.6,35.5,2021-02-21T21:25:54.509,2021-02-23T14:49:18,1614091758083,47400,-,99,2133342,3217,SC Farense,251,Benfica,Portuguese Primeira Liga,2020,,sim,,-,sim,-,90.8,49.8,-,-,-,99.1,49.8,73.4,1.4,sim,,-,sim,sim,sim,-,sim,405,-,-,,,,,-,,Center,,,,-,,,,,,,,,,,,,,-,,,,,,,,,,,,,
8,2267602487,792,13,Miss,2,72,51,251,1,89.9,46.2,2021-02-21T21:49:30.342,2021-02-23T15:43:47,1614095026797,168143,1,99,2133342,3217,SC Farense,251,Benfica,Portuguese Primeira Liga,2020,,sim,,sim,sim,-,93.4,55.2,sim,-,sim,99.4,47.8,94.3,4.2,-,,sim,sim,sim,sim,-,-,791,-,sim,,,,,sim,,Center,,,,-,,,,,,,,,,,,,,-,,,,,,,,,,,,,
9,2267602505,793,13,Miss,2,72,52,251,1,91.2,57.6,2021-02-21T21:49:31.086,2021-02-23T15:44:08,1614095048193,60841,-,99,2133342,3217,SC Farense,251,Benfica,Portuguese Primeira Liga,2020,,sim,,-,sim,-,-,-,sim,-,sim,99.1,52.0,49.1,58.3,-,,-,-,-,-,-,-,792,-,sim,,,,,sim,,Center,,,,-,,,,,,,,,,,,,,-,,,,,,,,,,,,,
10,2267605083,633,13,Miss,2,79,35,3217,1,91.3,46.6,2021-02-21T21:56:13.962,2021-02-23T15:52:25,1614095545485,440280,-,99,2133342,3217,SC Farense,251,Benfica,Portuguese Primeira Liga,2020,,sim,,-,sim,sim,98.2,30.1,sim,-,-,97.8,58.3,29.6,8.3,sim,,-,sim,-,sim,-,sim,632,sim,-,,,,,-,,Center,,,,-,,,,,,,,,,,,,,-,,,,,,,,,,,,,
0,2252891457,87,13,Miss,1,10,38,3217,1,77.1,32.0,2021-01-10T15:11:56.880,2021-01-12T10:21:38,1610446899044,116213,-,99,2133284,3217,SC Farense,666,Gil Vicente,Portuguese Primeira Liga,2020,,-,-,,-,,,,-,,-,96.9,48.6,39.3,2.8,-,,sim,-,-,,sim,sim,-,sim,,-,sim,,,,,Center,-,-,,sim,-,,,,,,-,,,,,,,,,,,,,,,,,,,,
1,2252894085,134,13,Miss,1,14,1,666,1,85.4,72.8,2021-01-10T15:15:19.563,2021-01-12T10:29:20,1610447361078,249823,-,99,2133284,3217,SC Farense,666,Gil Vicente,Portuguese Primeira Liga,2020,,-,-,,-,,,,-,,-,99.3,51.6,41.0,4.2,-,,sim,-,-,,-,sim,-,-,,-,sim,,,,,Center,-,sim,,sim,sim,,,,,,-,,,,,,,,,,,,,,,,,,,,
2,2252907361,264,13,Miss,1,37,29,3217,1,93.5,44.6,2021-01-10T15:38:47.716,2021-01-12T10:25:14,1610447115684,100202,-,99,2133284,3217,SC Farense,666,Gil Vicente,Portuguese Primeira Liga,2020,,sim,sim,,sim,,,,sim,,sim,99.4,48.9,36.3,30.6,sim,,-,sim,-,,-,-,262,sim,,-,-,,,,,Center,-,-,,-,-,,,,,,-,,,,,,,,,,,,,,,,,,,,
3,2252922237,445,13,Miss,2,54,14,3217,1,89.7,44.6,2021-01-10T16:17:29.751,2021-01-12T18:41:51,1610476879199,443012,-,99,2133284,3217,SC Farense,666,Gil Vicente,Portuguese Primeira Liga,2020,,sim,sim,,sim,,,,sim,,sim,99.0,49.8,18.2,2.8,sim,,-,sim,-,,-,-,442,sim,,-,-,,,,,Center,-,-,,-,-,,,,,,-,,,,,,,,,,,,,,,,,,,,
4,2252929053,689,13,Miss,2,73,29,666,1,91.5,53.0,2021-01-10T16:36:45.256,2021-01-12T18:41:58,1610476879230,183254,-,99,2133284,3217,SC Farense,666,Gil Vicente,Portuguese Primeira Liga,2020,,sim,sim,,sim,,,,sim,,sim,99.0,50,73.3,15.3,sim,,-,sim,sim,,-,-,686,-,,-,-,,,,,Center,-,-,,-,-,,,,,,-,,,,,,,,,,,,,,,,,,,,
5,2252933611,647,13,Miss,2,89,12,3217,1,92.9,47.2,2021-01-10T16:52:28.132,2021-01-12T18:42:08,1610476879294,455537,-,99,2133284,3217,SC Farense,666,Gil Vicente,Portuguese Primeira Liga,2020,,sim,sim,,sim,,,,sim,,-,98.6,48.4,67.9,15.3,sim,,-,sim,sim,,-,-,644,-,,sim,-,,,,,Center,-,-,,-,-,,,,,,sim,,,,,,,,,,,,,,,,,,,,
0,2293025041,28,13,Miss,1,3,33,1981,1,81.6,27.2,2021-04-30T15:04:51.796,2021-05-03T10:26:17,1620033975596,103841,-,99,2133432,1981,Paços de Ferreira,2030,Belenenses,Portuguese Primeira Liga,2020,,sim,-,,-,,82.0,47.8,-,,,99.0,46.8,99.8,2.8,-,,sim,-,sim,sim,sim,sim,-,,-,,sim,,,sim,,Center,,,-,sim,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2293025739,71,13,Miss,1,8,35,2030,1,93.6,54.0,2021-04-30T15:09:53.955,2021-05-03T10:33:20,1620034398949,200920,-,99,2133432,1981,Paços de Ferreira,2030,Belenenses,Portuguese Primeira Liga,2020,,sim,sim,,sim,,-,-,sim,,,99.4,50.9,51.3,62.5,sim,,-,sim,-,-,-,-,70,,-,,-,,,-,,Center,,,sim,-,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2293025973,79,13,Miss,1,11,1,2030,1,76.1,54.0,2021-04-30T15:12:19.879,2021-05-03T10:35:44,1620034542180,440011,-,99,2133432,1981,Paços de Ferreira,2030,Belenenses,Portuguese Primeira Liga,2020,,sim,-,,-,,-,-,-,,,98.0,50.5,58.2,95.8,-,,sim,-,-,-,sim,-,-,,sim,,sim,,,sim,,Center,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2293028705,228,13,Miss,1,29,49,2030,1,53.6,41.0,2021-04-30T15:31:08.687,2021-05-02T14:00:36,1619960436401,515151,-,99,2133432,1981,Paços de Ferreira,2030,Belenenses,Portuguese Primeira Liga,2020,,-,-,,-,,-,-,-,,,85.8,49.6,32.6,20.8,-,,sim,-,-,-,-,-,-,,-,,sim,,,-,,Center,,,-,sim,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2293030087,314,13,Miss,1,40,37,2030,1,91.2,55.7,2021-04-30T15:41:55.737,2021-05-02T13:51:06,1619959866504,70022,-,99,2133432,1981,Paços de Ferreira,2030,Belenenses,Portuguese Primeira Liga,2020,,sim,sim,,sim,,-,-,sim,,,99.0,50.5,46.7,73.6,sim,,-,sim,-,-,-,sim,313,,-,,-,,,-,,Center,,,sim,-,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2293034055,678,13,Miss,2,70,18,1981,1,75.9,63.7,2021-04-30T16:28:57.390,2021-05-02T13:50:43,1619959843215,229371,-,99,2133432,1981,Paços de Ferreira,2030,Belenenses,Portuguese Primeira Liga,2020,,-,-,,sim,,-,-,-,,,97.6,51.4,46.4,79.2,-,,sim,-,-,-,sim,sim,677,,sim,,sim,,,-,,Center,,,sim,-,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2293034705,595,13,Miss,2,76,39,2030,1,69.2,49.7,2021-04-30T16:35:18.669,2021-05-02T13:37:26,1619959046662,101498,-,99,2133432,1981,Paços de Ferreira,2030,Belenenses,Portuguese Primeira Liga,2020,,-,-,,sim,,-,-,-,,,97.6,48.2,52.4,70.8,-,,sim,-,-,-,sim,sim,594,,sim,,sim,,,-,,Center,,,sim,-,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2293035087,750,13,Miss,2,80,17,1981,1,88.3,19.8,2021-04-30T16:38:56.002,2021-05-02T13:52:53,1619959973797,229371,-,99,2133432,1981,Paços de Ferreira,2030,Belenenses,Portuguese Primeira Liga,2020,,sim,-,,sim,,94.5,35.2,-,,,94.5,35.2,59.8,8.3,-,,sim,-,sim,sim,-,sim,749,,sim,,sim,,,-,,Right,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2252071127,143,13,Miss,1,9,58,251,1,97.2,43.1,2021-01-08T19:13:24.775,2021-02-08T15:02:23,1612796542952,447203,-,99,2133280,251,Benfica,6685,Tondela,Portuguese Primeira Liga,2020,,sim,-,,sim,,,,-,,-,98.6,44.8,42.4,6.9,-,,-,sim,,,-,sim,142,-,sim,,sim,,,-,,Center,-,,,-,sim,,,,,,,,,,-,,,,,,,,,,,,,,,,
1,2252077555,265,13,Miss,1,19,27,251,1,93.2,49.3,2021-01-08T19:22:53.587,2021-02-08T12:02:09,1612785729282,179531,-,99,2133280,251,Benfica,6685,Tondela,Portuguese Primeira Liga,2020,,sim,sim,,sim,,,,sim,,-,97.5,49.1,35.0,16.7,sim,,-,sim,,,-,sim,263,sim,-,,-,,,-,,Center,-,,,-,-,,,,,,,,,,-,,,,,,,,,,,,,,,,
2,2252079163,301,13,Miss,1,22,5,251,1,86.6,41.9,2021-01-08T19:25:31.477,2021-02-08T15:02:46,1612796565845,116631,-,99,2133280,251,Benfica,6685,Tondela,Portuguese Primeira Liga,2020,,sim,-,,sim,,,,sim,,-,98.2,47.8,43.2,22.2,-,,-,sim,,,-,sim,300,-,sim,,sim,,,sim,,Center,-,,,-,sim,,,,,,,,,,-,,,,,,,,,,,,,,,,
3,2252081413,359,13,Miss,1,26,0,251,1,80.8,38.5,2021-01-08T19:29:27.258,2021-01-10T22:49:46,1610318985299,80590,-,99,2133280,251,Benfica,6685,Tondela,Portuguese Primeira Liga,2020,,-,-,,sim,,,,-,,-,97.8,48.0,57.6,70.8,-,,sim,-,,,sim,sim,358,-,-,,sim,,,-,,Center,-,,,sim,-,,,,,,,,,,sim,,,,,,,,,,,,,,,,
4,2252084967,418,13,Miss,1,31,51,251,1,86.5,67.8,2021-01-08T19:35:17.743,2021-02-08T15:03:15,1612796594695,179531,-,99,2133280,251,Benfica,6685,Tondela,Portuguese Primeira Liga,2020,,-,-,,sim,,,,-,,-,97.5,52.5,43.5,73.6,-,,sim,-,,,-,sim,417,-,sim,,sim,,,-,,Center,-,,,-,-,,,,,,,,,,-,,,,,,,,,,,,,,,,
5,2252111805,713,13,Miss,2,57,47,251,1,91.9,53.4,2021-01-08T20:17:55.861,2021-02-08T15:03:33,1612796612963,60841,-,99,2133280,251,Benfica,6685,Tondela,Portuguese Primeira Liga,2020,,sim,sim,,sim,,,,sim,,sim,98.0,50.5,16.1,6.9,sim,,-,sim,,,-,-,712,sim,-,,-,,,-,,Center,-,,,-,-,,,,,,,,,,-,,,,,,,,,,,,,,,,
6,2252114831,749,13,Miss,2,61,31,251,1,89.9,50.9,2021-01-08T20:21:39.628,2021-02-08T15:04:02,1612796642104,447203,-,99,2133280,251,Benfica,6685,Tondela,Portuguese Primeira Liga,2020,,sim,sim,,sim,,,,sim,,sim,97.6,49.8,45.4,80.6,sim,,-,sim,,,-,-,748,-,-,,-,,,-,,Center,-,,,-,-,,,,,,,,,,-,,,,,,,,,,,,,,,,
7,2252118435,806,13,Miss,2,65,59,251,1,96.5,34.2,2021-01-08T20:26:07.932,2021-01-10T23:44:46,1610322369422,148515,-,99,2133280,251,Benfica,6685,Tondela,Portuguese Primeira Liga,2020,,sim,-,,sim,,,,-,,-,98.9,45.8,40.8,18.1,-,,-,sim,,,-,sim,805,-,sim,,sim,,,sim,,Center,-,,,-,sim,,,,,,,,,,-,,,,,,,,,,,,,,,,
8,2252124133,545,13,Miss,2,73,20,6685,1,79.9,38.6,2021-01-08T20:33:28.754,2021-01-11T00:09:22,1610323844992,104282,-,99,2133280,251,Benfica,6685,Tondela,Portuguese Primeira Liga,2020,,-,-,,sim,,,,-,,-,99.3,50.4,62.5,1.4,-,,sim,-,,,sim,sim,544,-,sim,,sim,,,-,,Center,-,,,-,-,,,,,,,,,,-,,,,,,,,,,,,,,,,
9,2252130851,996,13,Miss,2,83,1,251,1,93.5,42.9,2021-01-08T20:43:09.990,2021-02-08T13:23:41,1612790621031,179411,-,99,2133280,251,Benfica,6685,Tondela,Portuguese Primeira Liga,2020,,sim,sim,,sim,,,,sim,,sim,99.0,47.7,41.0,59.7,sim,,-,sim,,,-,-,995,-,-,,-,,,-,,Center,-,,,-,-,,,,,,,,,,-,,,,,,,,,,,,,,,,
10,2252135509,1057,13,Miss,2,90,6,251,1,82.4,52.8,2021-01-08T20:50:14.748,2021-01-11T00:23:42,1610324620708,80590,-,99,2133280,251,Benfica,6685,Tondela,Portuguese Primeira Liga,2020,,sim,-,,sim,,,,-,,-,97.6,50.4,56.3,68.1,-,,-,sim,,,sim,sim,1056,-,-,,sim,,,-,,Center,-,,,sim,-,,,,,,,,,,sim,,,,,,,,,,,,,,,,
0,2251163217,137,13,Miss,1,16,39,666,1,88.8,55.3,2021-01-04T19:19:05.838,2021-01-06T09:25:27,1609925119580,183254,-,99,2133268,666,Gil Vicente,2030,Belenenses,Portuguese Primeira Liga,2020,,sim,sim,,sim,,,,sim,,,99.1,50.4,98.5,6.9,sim,-,-,sim,sim,,-,sim,135,,-,,-,,,,,Center,,,-,,,,,-,,,,,,,-,,,,,,,,,,,,,,,,
1,2251164901,257,13,Miss,1,30,22,2030,1,68.6,44.8,2021-01-04T19:32:48.973,2021-01-06T07:39:01,1609745905989,489087,-,99,2133268,666,Gil Vicente,2030,Belenenses,Portuguese Primeira Liga,2020,,-,-,,sim,,,,-,,,99.3,49.3,56.6,70.8,-,-,sim,-,-,,sim,sim,256,,sim,,sim,,,,,Center,,,-,,,,,-,,,,,,,sim,,,,,,,,,,,,,,,,
2,2251165433,282,13,Miss,1,33,39,2030,1,77.5,70.6,2021-01-04T19:36:05.600,2021-01-06T07:48:50,1609746495017,200959,-,99,2133268,666,Gil Vicente,2030,Belenenses,Portuguese Primeira Liga,2020,,-,-,,sim,,,,-,,,98.5,52.3,50.1,55.6,-,-,sim,-,-,,sim,sim,281,,sim,,sim,,,,,Center,,,-,,,,,sim,,,,,,,-,,,,,,,,,,,,,,,,
3,2251166151,339,13,Miss,1,37,49,666,1,75.4,63.4,2021-01-04T19:40:16.253,2021-01-06T07:56:50,1609746974478,226274,-,99,2133268,666,Gil Vicente,2030,Belenenses,Portuguese Primeira Liga,2020,,-,-,,sim,,,,-,,,99.3,50,12.6,70.8,-,sim,sim,-,-,,sim,sim,337,,sim,,sim,,,,,Center,,,-,,,,,-,,,,,,,-,,,,,,,,,,,,,,,,
4,2251167053,379,13,Miss,1,46,58,2030,1,80.2,34.5,2021-01-04T19:49:25.306,2021-01-07T06:37:46,1610001469988,475501,-,99,2133268,666,Gil Vicente,2030,Belenenses,Portuguese Primeira Liga,2020,,-,-,,sim,,,,-,,,98.9,49.3,59.2,41.7,-,-,sim,-,-,,sim,sim,378,,-,,sim,,,,,Center,,,-,,,,,-,,,,,,,-,,,,,,,,,,,,,,,,
5,2251171347,472,13,Miss,2,49,13,666,1,92.2,40.4,2021-01-04T20:11:32.072,2021-01-06T09:29:05,1609925337855,244663,-,99,2133268,666,Gil Vicente,2030,Belenenses,Portuguese Primeira Liga,2020,,sim,sim,,sim,,,,sim,,,99.3,49.6,76.5,9.7,sim,-,-,sim,sim,,-,sim,469,,-,,-,,,,,Center,,,-,,,,,-,,,,,,,-,,,,,,,,,,,,,,,,
6,2251172933,472,13,Miss,2,53,55,2030,1,77.3,72.4,2021-01-04T20:16:13.529,2021-01-06T08:40:14,1609922414533,218418,-,99,2133268,666,Gil Vicente,2030,Belenenses,Portuguese Primeira Liga,2020,,sim,-,,-,,,,-,,,98.5,50.9,72.3,47.2,-,-,sim,-,-,,sim,sim,-,,sim,,sim,,,,,Center,,,-,,,,,-,,,,,,,sim,,,,,,,,,,,,,,,,
7,2251176269,579,13,Miss,2,65,26,666,1,75.1,36.1,2021-01-04T20:27:44.566,2021-01-06T09:01:04,1609923664337,244663,-,99,2133268,666,Gil Vicente,2030,Belenenses,Portuguese Primeira Liga,2020,,-,-,,sim,,,,-,,,99.4,49.8,50.3,48.6,-,-,sim,-,-,,sim,sim,577,,sim,,sim,,,,,Center,,,-,,,,,sim,,,,,,,-,,,,,,,,,,,,,,,,
8,2251179955,684,13,Miss,2,77,30,2030,1,72.9,38.8,2021-01-04T20:39:49.145,2021-01-06T08:57:46,1609923461597,440011,-,99,2133268,666,Gil Vicente,2030,Belenenses,Portuguese Primeira Liga,2020,,-,-,,sim,,,,-,,,99.5,50.4,49.7,61.1,-,-,sim,-,-,,sim,sim,683,,sim,,sim,,,,,Center,,,sim,,,,,-,,,,,,,-,,,,,,,,,,,,,,,,
9,2251181627,743,13,Miss,2,82,0,666,1,92.5,38.8,2021-01-04T20:44:19.118,2021-01-06T09:29:15,1609925337975,206149,-,99,2133268,666,Gil Vicente,2030,Belenenses,Portuguese Primeira Liga,2020,,sim,sim,,sim,,,,sim,,,98.9,48.4,51.9,73.6,sim,-,-,sim,-,,-,-,740,,-,,-,,,,,Center,,,sim,,,,,-,,,,,,,-,,,,,,,,,,,,,,,,
10,2251181821,716,13,Miss,2,82,49,2030,1,92.6,29.7,2021-01-04T20:45:07.334,2021-01-06T09:04:48,1609923883675,200959,-,99,2133268,666,Gil Vicente,2030,Belenenses,Portuguese Primeira Liga,2020,,-,-,,sim,,,,-,,,99.1,46.0,43.4,61.1,-,sim,sim,-,-,,-,sim,715,,sim,,sim,,,,,Center,,,-,,,,,-,,,,,,,-,,,,,,,,,,,,,,,,
0,2273270433,47,13,Miss,1,4,34,740,1,72.9,70.7,2021-03-07T17:35:48.809,2021-03-10T05:55:14,1615355804950,103741,-,99,2133363,740,Marítimo,3536,Moreirense,Portuguese Primeira Liga,2020,,-,-,,sim,,-,-,-,,,94.9,51.6,61.2,55.6,-,,sim,-,-,-,sim,sim,46,,-,-,sim,-,,sim,,Center,-,,,sim,,-,,,,-,-,,,,sim,,,,,,,,,,,,,,,,
1,2273274145,89,13,Miss,1,8,47,740,1,82.5,34.5,2021-03-07T17:40:02.205,2021-03-10T06:13:06,1615356876883,141564,-,99,2133363,740,Marítimo,3536,Moreirense,Portuguese Primeira Liga,2020,,sim,-,,sim,,86.0,100,-,,,98.9,47.5,99.8,1.4,-,,sim,-,sim,sim,sim,-,88,,sim,-,sim,-,,sim,,Center,-,,,-,,-,,,,-,-,,,,-,,,,,,,,,,,,,,,,
2,2273274761,114,13,Miss,1,9,41,3536,1,73.4,42.9,2021-03-07T17:40:56.447,2021-03-10T06:15:06,1615356997107,167783,-,99,2133363,740,Marítimo,3536,Moreirense,Portuguese Primeira Liga,2020,,-,-,,sim,,-,-,-,,,99.7,50.9,60,1.4,-,,sim,-,sim,-,sim,sim,113,,sim,-,sim,-,,-,,Center,-,,,-,,-,,,,-,-,,,,-,,,,,,,,,,,,,,,,
3,2273278471,132,13,Miss,1,14,4,740,1,91.7,57.5,2021-03-07T17:45:19.420,2021-03-10T07:42:57,1615362147620,180513,-,99,2133363,740,Marítimo,3536,Moreirense,Portuguese Primeira Liga,2020,,sim,sim,,sim,,-,-,sim,,,98.6,50.5,57.1,16.7,sim,,-,sim,-,-,-,-,131,,-,sim,-,-,,-,,Center,-,,,-,,-,,,,-,-,,,,-,,,,,,,,,,,,,,,,
4,2273284985,204,13,Miss,1,22,57,3536,1,80.1,36.3,2021-03-07T17:54:12.122,2021-03-10T06:08:26,1615356495337,219203,-,99,2133363,740,Marítimo,3536,Moreirense,Portuguese Primeira Liga,2020,,sim,-,,-,,95.1,56.0,-,,,98.2,50.9,60.5,23.6,-,,sim,-,sim,sim,sim,-,-,,-,sim,sim,sim,,-,,Center,1,,,sim,,-,,,,-,-,,,,-,,,,,,,,,,,,,,,,
5,2273289785,267,13,Miss,1,31,45,740,1,87.8,43.7,2021-03-07T18:03:00.028,2021-03-10T05:42:11,1615354967053,202620,-,99,2133363,740,Marítimo,3536,Moreirense,Portuguese Primeira Liga,2020,,sim,sim,,sim,,-,-,sim,,,98.6,47.5,59.3,18.1,sim,,-,sim,sim,-,-,sim,266,,-,-,-,-,,-,,Center,-,,,-,,-,,,,-,-,,,,-,,,,,,,,,,,,,,,,
6,2273308813,426,13,Miss,2,48,9,740,1,76.8,39.4,2021-03-07T18:40:12.670,2021-03-10T05:40:56,1615354855678,141564,-,99,2133363,740,Marítimo,3536,Moreirense,Portuguese Primeira Liga,2020,,-,-,,-,,-,-,-,,,99.4,51.6,46.2,59.7,-,,-,-,-,-,sim,-,-,,sim,-,sim,-,,-,,Center,-,,,-,,sim,,,,-,sim,,,,-,,,,,,,,,,,,,,,,
7,2273309389,462,13,Miss,2,49,7,3536,1,92.6,46.3,2021-03-07T18:41:11.085,2021-03-10T05:42:56,1615354975325,222630,-,99,2133363,740,Marítimo,3536,Moreirense,Portuguese Primeira Liga,2020,,sim,sim,,sim,,-,-,sim,,,99.4,48.4,52.3,66.7,sim,,-,sim,-,-,-,sim,461,,-,-,-,-,,-,,Center,-,,,-,,-,,,,-,-,,,,-,,,,,,,,,,,,,,,,
8,2273311119,468,13,Miss,2,52,1,740,1,80.6,25.8,2021-03-07T18:44:04.556,2021-03-10T05:47:44,1615355263080,103741,-,99,2133363,740,Marítimo,3536,Moreirense,Portuguese Primeira Liga,2020,,-,-,,-,,-,-,-,,,99.0,50.2,67.4,69.4,-,,sim,-,-,-,sim,-,-,,-,-,sim,-,,-,,Center,-,,,sim,,-,,,,-,-,,,,sim,,,,,,,,,,,,,,,,
9,2273320115,617,13,Miss,2,68,15,3536,1,72.7,38.4,2021-03-07T19:00:18.301,2021-03-10T05:58:56,1615355937246,103860,-,99,2133363,740,Marítimo,3536,Moreirense,Portuguese Primeira Liga,2020,,-,-,,-,,-,-,-,,,99.5,50.2,40,81.9,-,,-,-,-,-,sim,-,-,,sim,-,sim,-,,-,,Center,-,,,-,,sim,,,,-,-,,,,-,,,,,,,,,,,,,,,,
10,2273322631,648,13,Miss,2,72,51,740,1,93.5,52.4,2021-03-07T19:04:54.927,2021-03-10T06:05:59,1615356360173,180513,-,99,2133363,740,Marítimo,3536,Moreirense,Portuguese Primeira Liga,2020,,sim,-,,sim,,-,-,sim,,,98.9,50.7,40.8,26.4,sim,,-,sim,-,-,-,sim,647,,-,-,sim,-,,-,,Center,-,,,-,,-,,,,-,-,,,,-,,,,,,,,,,,,,,,,
11,2273323171,666,13,Miss,2,73,58,3536,1,79.5,51.8,2021-03-07T19:06:01.921,2021-03-10T06:07:37,1615356458468,497804,-,99,2133363,740,Marítimo,3536,Moreirense,Portuguese Primeira Liga,2020,,sim,-,,sim,,-,-,-,,,99.1,50,42.4,51.4,-,,sim,sim,-,-,sim,sim,665,,sim,-,sim,sim,,-,,Center,-,,,-,,-,,,,sim,-,,,,-,,,,,,,,,,,,,,,,
12,2273324539,685,13,Miss,2,76,37,3536,1,79.9,60.6,2021-03-07T19:08:40.339,2021-03-10T06:29:23,1615357743204,177266,-,99,2133363,740,Marítimo,3536,Moreirense,Portuguese Primeira Liga,2020,,-,-,,sim,,-,-,-,,,98.9,50.4,42.7,44.4,-,,sim,-,-,-,sim,sim,684,,sim,-,sim,-,,-,,Center,-,,,-,,-,,,,sim,sim,,,,-,,,,,,,,,,,,,,,,
0,2223282989,28,13,Miss,1,4,5,6644,1,71.9,24.2,2020-10-18T17:35:16.311,2020-10-21T09:05:22,1603267517383,222565,-,99,2133202,3217,SC Farense,6644,FC Famalicão,Portuguese Primeira Liga,2020,,-,-,,sim,,,,-,,,99.1,50,64.4,4.2,-,,sim,-,,,sim,sim,27,-,-,,sim,,,,,Center,-,,-,sim,,-,,,,,,,,,,,,,,,,,,,,,,,,,
1,2223293969,132,13,Miss,1,15,2,3217,1,81.9,43.0,2020-10-18T17:46:12.497,2020-10-21T09:36:16,1603269370658,100202,-,99,2133202,3217,SC Farense,6644,FC Famalicão,Portuguese Primeira Liga,2020,,sim,-,,sim,,,,-,,,99.3,46.4,49.2,76.4,-,,sim,sim,,,sim,-,131,-,sim,,sim,,,,,Center,-,,sim,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,
2,2223300523,194,13,Miss,1,24,21,3217,1,93.2,56.1,2020-10-18T17:55:32.257,2020-12-12T09:53:38,1607766817956,100202,1,99,2133202,3217,SC Farense,6644,FC Famalicão,Portuguese Primeira Liga,2020,,sim,sim,,sim,,,,sim,,,99.0,50.2,7.1,5.6,sim,,-,sim,,,-,-,193,sim,-,,-,,,,,Center,-,,-,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,
3,2223305167,240,13,Miss,1,32,23,3217,1,78.8,39.5,2020-10-18T18:03:34.320,2020-10-21T09:50:54,1603270253204,126442,-,99,2133202,3217,SC Farense,6644,FC Famalicão,Portuguese Primeira Liga,2020,,-,-,,-,,,,-,,,98.2,50,47.9,75,-,,sim,-,,,sim,sim,-,-,sim,,sim,,,,,Center,-,,sim,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,
4,2223308767,266,13,Miss,1,36,38,3217,1,90.9,43.4,2020-10-18T18:07:49.267,2020-10-21T10:48:26,1603273698641,453855,-,99,2133202,3217,SC Farense,6644,FC Famalicão,Portuguese Primeira Liga,2020,,sim,sim,,sim,,,,sim,,,99.1,48.4,35.3,9.7,sim,,-,sim,,,-,-,264,sim,-,,-,,,,,Center,-,,-,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,
